,zip,Latitude,Longitude,Mapped Location,geometry,latlong,Date,Is Violation,Cluster Name,Facility Type,# Cases,Is Cluster
196036,37209.0,36.13149561159347,-86.85730610000002,"(36.131495611593465, -86.85730610000002)",POINT (-86.85730610000002 36.13149561159347),"[36.13149561159347, -86.85730610000002]",2020-08-10,1.0,0,0,0.0,0.0
196037,37209.0,36.13149561159347,-86.85730610000002,"(36.131495611593465, -86.85730610000002)",POINT (-86.85730610000002 36.13149561159347),"[36.13149561159347, -86.85730610000002]",2020-08-10,1.0,0,0,0.0,0.0
196695,37209.0,36.15146638719537,-86.8541644387619,"(36.15146638719537, -86.8541644387619)",POINT (-86.8541644387619 36.15146638719537),"[36.15146638719537, -86.8541644387619]",2020-08-20,1.0,0,0,0.0,0.0
196823,37209.0,36.14350100000001,-86.8738443,"(36.14350100000001, -86.8738443)",POINT (-86.8738443 36.14350100000001),"[36.14350100000001, -86.8738443]",2020-07-30,1.0,0,0,0.0,0.0
196899,37209.0,36.15227371160231,-86.84457230000002,"(36.15227371160231, -86.84457230000001)",POINT (-86.84457230000002 36.15227371160231),"[36.15227371160231, -86.84457230000002]",2020-08-19,1.0,0,0,0.0,0.0
196954,37209.0,36.141467999999996,-86.8411407,"(36.141468, -86.8411407)",POINT (-86.8411407 36.141468),"[36.141467999999996, -86.8411407]",2020-07-30,1.0,0,0,0.0,0.0
197313,37209.0,36.1665815,-86.83021839999998,"(36.1665815, -86.83021839999999)",POINT (-86.83021839999998 36.1665815),"[36.1665815, -86.83021839999998]",2020-08-29,1.0,0,0,0.0,0.0
197404,37209.0,36.12361,-86.91268000000001,"(36.12361, -86.91268)",POINT (-86.91268000000001 36.12361),"[36.12361, -86.91268000000001]",2020-07-31,1.0,0,0,0.0,0.0
197988,37209.0,36.14465536159907,-86.87188679325409,"(36.14465536159907, -86.87188679325409)",POINT (-86.87188679325409 36.14465536159907),"[36.14465536159907, -86.87188679325409]",2020-08-01,1.0,0,0,0.0,0.0
198075,37209.0,36.14951,-86.85958000000001,"(36.14951, -86.85958)",POINT (-86.85958000000001 36.14951),"[36.14951, -86.85958000000001]",2020-09-15,1.0,0,0,0.0,0.0
198112,37209.0,36.14130096159767,-86.84064329999998,"(36.14130096159767, -86.84064329999998)",POINT (-86.84064329999998 36.14130096159767),"[36.14130096159767, -86.84064329999998]",2020-07-31,1.0,0,0,0.0,0.0
198133,37209.0,36.13239148730065,-86.85821639629515,"(36.13239148730065, -86.85821639629516)",POINT (-86.85821639629515 36.13239148730065),"[36.13239148730065, -86.85821639629515]",2020-08-19,1.0,0,0,0.0,0.0
198319,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-07-31,1.0,0,0,0.0,0.0
198320,37209.0,36.144831240001494,-86.87182062291744,"(36.14483124000149, -86.87182062291743)",POINT (-86.87182062291744 36.14483124000149),"[36.144831240001494, -86.87182062291744]",2020-08-01,1.0,0,0,0.0,0.0
198374,37209.0,36.153252200000004,-86.8189745,"(36.1532522, -86.8189745)",POINT (-86.8189745 36.1532522),"[36.153252200000004, -86.8189745]",2020-09-29,1.0,0,0,0.0,0.0
198523,37209.0,36.141262,-86.84091670000001,"(36.141262, -86.8409167)",POINT (-86.84091670000001 36.141262),"[36.141262, -86.84091670000001]",2020-09-10,1.0,0,0,0.0,0.0
198612,37209.0,36.12917336159251,-86.90736539333595,"(36.12917336159251, -86.90736539333595)",POINT (-86.90736539333595 36.12917336159251),"[36.12917336159251, -86.90736539333595]",2020-10-05,1.0,0,0,0.0,0.0
198956,37209.0,36.13674941654786,-86.88688032694141,"(36.13674941654786, -86.88688032694141)",POINT (-86.88688032694141 36.13674941654786),"[36.13674941654786, -86.88688032694141]",2020-07-31,1.0,0,0,0.0,0.0
199120,37209.0,36.1439909,-86.8415402,"(36.1439909, -86.8415402)",POINT (-86.8415402 36.1439909),"[36.1439909, -86.8415402]",2020-07-31,1.0,0,0,0.0,0.0
199378,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-07-31,1.0,0,0,0.0,0.0
199542,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-08-19,1.0,0,0,0.0,0.0
199753,37209.0,36.179559999999995,-86.87677,"(36.17956, -86.87677)",POINT (-86.87676999999999 36.17956),"[36.179559999999995, -86.87677]",2020-08-11,1.0,0,0,0.0,0.0
200721,37209.0,36.12897,-86.90594,"(36.12897, -86.90594)",POINT (-86.90594 36.12897),"[36.12897, -86.90594]",2020-08-04,1.0,0,0,0.0,0.0
200941,37209.0,36.152746,-86.848937,"(36.152746, -86.848937)",POINT (-86.84893700000001 36.152746),"[36.152746, -86.848937]",2020-08-15,1.0,0,0,0.0,0.0
201004,37209.0,36.14944161160114,-86.86169883346304,"(36.14944161160114, -86.86169883346305)",POINT (-86.86169883346304 36.14944161160114),"[36.14944161160114, -86.86169883346304]",2020-10-12,1.0,0,0,0.0,0.0
202699,37209.0,36.152440000000006,-86.84458000000001,"(36.15244, -86.84458)",POINT (-86.84458000000001 36.15244000000001),"[36.152440000000006, -86.84458000000001]",2020-08-03,1.0,0,0,0.0,0.0
202741,37209.0,36.1529540116026,-86.83206270000002,"(36.1529540116026, -86.83206270000002)",POINT (-86.83206270000002 36.1529540116026),"[36.1529540116026, -86.83206270000002]",2020-11-03,1.0,0,0,0.0,0.0
202984,37209.0,36.1435,-86.87384,"(36.1435, -86.87384)",POINT (-86.87384 36.1435),"[36.1435, -86.87384]",2020-08-03,1.0,0,0,0.0,0.0
203066,37209.0,36.16762602739951,-86.82121819999998,"(36.16762602739951, -86.82121819999998)",POINT (-86.82121819999998 36.16762602739951),"[36.16762602739951, -86.82121819999998]",2020-09-10,1.0,0,0,0.0,0.0
203748,37209.0,36.15268289999999,-86.8510203,"(36.15268289999999, -86.8510203)",POINT (-86.8510203 36.15268289999999),"[36.15268289999999, -86.8510203]",2020-09-10,1.0,0,0,0.0,0.0
203829,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-08-26,1.0,0,0,0.0,0.0
204174,37209.0,36.14783,-86.83102,"(36.14783, -86.83102)",POINT (-86.83102 36.14783),"[36.14783, -86.83102]",2020-08-26,1.0,0,0,0.0,0.0
204390,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-08-26,1.0,0,0,0.0,0.0
204721,37209.0,36.14955001160118,-86.85844585,"(36.14955001160118, -86.85844585)",POINT (-86.85844585 36.14955001160118),"[36.14955001160118, -86.85844585]",2020-08-04,1.0,0,0,0.0,0.0
205406,37209.0,36.1344917,-86.8967425,"(36.1344917, -86.8967425)",POINT (-86.8967425 36.1344917),"[36.1344917, -86.8967425]",2020-08-16,1.0,0,0,0.0,0.0
205431,37209.0,36.14078921543829,-86.84320800971985,"(36.14078921543829, -86.84320800971985)",POINT (-86.84320800971985 36.14078921543829),"[36.14078921543829, -86.84320800971985]",2020-08-16,1.0,0,0,0.0,0.0
205472,37209.0,36.149221961601064,-86.83300130000002,"(36.14922196160106, -86.83300130000002)",POINT (-86.83300130000002 36.14922196160106),"[36.149221961601064, -86.83300130000002]",2020-08-17,1.0,0,0,0.0,0.0
206604,37209.0,36.12917516159252,-86.90138130674589,"(36.12917516159252, -86.90138130674589)",POINT (-86.90138130674589 36.12917516159252),"[36.12917516159252, -86.90138130674589]",2020-10-12,1.0,0,0,0.0,0.0
206879,37209.0,36.15256,-86.84458000000001,"(36.15256, -86.84458)",POINT (-86.84458000000001 36.15256),"[36.15256, -86.84458000000001]",2020-08-21,1.0,0,0,0.0,0.0
206938,37209.0,36.1393315,-86.8853771,"(36.1393315, -86.8853771)",POINT (-86.8853771 36.1393315),"[36.1393315, -86.8853771]",2020-09-19,1.0,0,0,0.0,0.0
207214,37209.0,36.14783,-86.83102,"(36.14783, -86.83102)",POINT (-86.83102 36.14783),"[36.14783, -86.83102]",2020-08-26,1.0,0,0,0.0,0.0
207446,37209.0,36.139179999999996,-86.88127,"(36.13918, -86.88127)",POINT (-86.88127 36.13918),"[36.139179999999996, -86.88127]",2020-08-26,1.0,0,0,0.0,0.0
207559,37209.0,36.18985,-86.89806999999999,"(36.18985, -86.89807)",POINT (-86.89806999999999 36.18985),"[36.18985, -86.89806999999999]",2020-08-21,1.0,0,0,0.0,0.0
207690,37209.0,36.13359799999999,-86.91771700000001,"(36.13359799999999, -86.917717)",POINT (-86.91771700000001 36.13359799999999),"[36.13359799999999, -86.91771700000001]",2020-10-11,1.0,0,0,0.0,0.0
208159,37209.0,36.127493,-86.90822840000001,"(36.127493, -86.9082284)",POINT (-86.90822840000001 36.127493),"[36.127493, -86.90822840000001]",2020-08-21,1.0,0,0,0.0,0.0
208256,37209.0,36.160013111605636,-86.8570735,"(36.16001311160563, -86.8570735)",POINT (-86.8570735 36.16001311160564),"[36.160013111605636, -86.8570735]",2020-09-05,1.0,0,0,0.0,0.0
208821,37209.0,36.17222,-86.87716999999999,"(36.17222, -86.87717)",POINT (-86.87716999999999 36.17222),"[36.17222, -86.87716999999999]",2020-09-01,1.0,0,0,0.0,0.0
209104,37209.0,36.15158159999999,-86.85130579999998,"(36.15158159999999, -86.85130579999999)",POINT (-86.85130579999998 36.15158159999999),"[36.15158159999999, -86.85130579999998]",2020-09-05,1.0,0,0,0.0,0.0
209581,37209.0,36.167807743683454,-86.82094225291748,"(36.16780774368345, -86.82094225291748)",POINT (-86.82094225291748 36.16780774368345),"[36.167807743683454, -86.82094225291748]",2020-10-23,1.0,0,0,0.0,0.0
209842,37209.0,36.136721561595735,-86.89477379999998,"(36.136721561595735, -86.89477379999998)",POINT (-86.89477379999998 36.13672156159573),"[36.136721561595735, -86.89477379999998]",2020-09-19,1.0,0,0,0.0,0.0
209915,37209.0,36.14495946515172,-86.87172669577245,"(36.14495946515173, -86.87172669577245)",POINT (-86.87172669577245 36.14495946515172),"[36.14495946515172, -86.87172669577245]",2020-10-11,1.0,0,0,0.0,0.0
210052,37209.0,36.14863,-86.86046999999999,"(36.14863, -86.86047)",POINT (-86.86046999999999 36.14863),"[36.14863, -86.86046999999999]",2020-09-01,1.0,0,0,0.0,0.0
210374,37209.0,36.152318900000004,-86.84518670000001,"(36.1523189, -86.8451867)",POINT (-86.84518670000001 36.1523189),"[36.152318900000004, -86.84518670000001]",2020-09-19,1.0,0,0,0.0,0.0
210684,37209.0,36.14775,-86.83129,"(36.14775, -86.83129)",POINT (-86.83129 36.14775),"[36.14775, -86.83129]",2020-08-26,1.0,0,0,0.0,0.0
210877,37209.0,36.15013,-86.85799,"(36.15013, -86.85799)",POINT (-86.85799 36.15013),"[36.15013, -86.85799]",2020-08-26,1.0,0,0,0.0,0.0
210878,37209.0,36.141262,-86.84091670000001,"(36.141262, -86.8409167)",POINT (-86.84091670000001 36.141262),"[36.141262, -86.84091670000001]",2020-08-26,1.0,0,0,0.0,0.0
210895,37209.0,36.148840459183475,-86.86642747790987,"(36.14884045918348, -86.86642747790988)",POINT (-86.86642747790987 36.14884045918348),"[36.148840459183475, -86.86642747790987]",2020-08-27,1.0,0,0,0.0,0.0
211367,37209.0,36.14021760000001,-86.8829105,"(36.1402176, -86.8829105)",POINT (-86.88291049999999 36.14021760000001),"[36.14021760000001, -86.8829105]",2020-09-19,1.0,0,0,0.0,0.0
212007,37209.0,36.1290647279636,-86.90741334110498,"(36.129064727963595, -86.90741334110498)",POINT (-86.90741334110498 36.1290647279636),"[36.1290647279636, -86.90741334110498]",2020-10-10,1.0,0,0,0.0,0.0
212122,37209.0,36.15474489999999,-86.8177193,"(36.15474489999999, -86.8177193)",POINT (-86.81771929999999 36.15474489999999),"[36.15474489999999, -86.8177193]",2020-09-06,1.0,0,0,0.0,0.0
212217,37209.0,36.14986,-86.85757,"(36.14986, -86.85757)",POINT (-86.85757 36.14986),"[36.14986, -86.85757]",2020-09-16,1.0,0,0,0.0,0.0
213015,37209.0,36.151270000000004,-86.83143000000001,"(36.15127, -86.83143)",POINT (-86.83143000000001 36.15127),"[36.151270000000004, -86.83143000000001]",2020-11-06,1.0,0,0,0.0,0.0
213988,37209.0,36.17795,-86.87459,"(36.17795, -86.87459)",POINT (-86.87459 36.17795),"[36.17795, -86.87459]",2020-10-05,1.0,0,0,0.0,0.0
214024,37209.0,36.13714184015658,-86.88324480944107,"(36.13714184015658, -86.88324480944108)",POINT (-86.88324480944107 36.13714184015658),"[36.13714184015658, -86.88324480944107]",2020-09-26,1.0,0,0,0.0,0.0
214228,37209.0,36.15474489999999,-86.8177193,"(36.15474489999999, -86.8177193)",POINT (-86.81771929999999 36.15474489999999),"[36.15474489999999, -86.8177193]",2020-09-07,1.0,0,0,0.0,0.0
214529,37209.0,36.14962999999999,-86.86339759999998,"(36.14962999999999, -86.8633976)",POINT (-86.86339759999998 36.14962999999999),"[36.14962999999999, -86.86339759999998]",2020-10-22,1.0,0,0,0.0,0.0
214569,37209.0,36.1289687,-86.9059353,"(36.1289687, -86.9059353)",POINT (-86.9059353 36.1289687),"[36.1289687, -86.9059353]",2020-09-26,1.0,0,0,0.0,0.0
214857,37209.0,36.152444200000005,-86.8445829,"(36.1524442, -86.8445829)",POINT (-86.84458290000001 36.15244420000001),"[36.152444200000005, -86.8445829]",2020-09-26,1.0,0,0,0.0,0.0
215024,37209.0,36.1525322,-86.8262112,"(36.1525322, -86.8262112)",POINT (-86.8262112 36.1525322),"[36.1525322, -86.8262112]",2020-09-27,1.0,0,0,0.0,0.0
215183,37209.0,36.144832799999996,-86.8715821,"(36.1448328, -86.8715821)",POINT (-86.8715821 36.1448328),"[36.144832799999996, -86.8715821]",2020-10-18,1.0,0,0,0.0,0.0
215472,37209.0,36.1290781,-86.90139740000001,"(36.1290781, -86.9013974)",POINT (-86.90139740000001 36.1290781),"[36.1290781, -86.90139740000001]",2020-10-05,1.0,0,0,0.0,0.0
215504,37209.0,36.13850596159647,-86.85667119325407,"(36.13850596159647, -86.85667119325407)",POINT (-86.85667119325407 36.13850596159647),"[36.13850596159647, -86.85667119325407]",2020-09-07,1.0,0,0,0.0,0.0
215758,37209.0,36.151621,-86.85419,"(36.151621, -86.85419)",POINT (-86.85419 36.151621),"[36.151621, -86.85419]",2020-09-04,1.0,0,0,0.0,0.0
216286,37209.0,36.1497216,-86.86109509999999,"(36.1497216, -86.8610951)",POINT (-86.86109509999999 36.1497216),"[36.1497216, -86.86109509999999]",2020-09-11,1.0,0,0,0.0,0.0
216496,37209.0,36.18204,-86.89468000000001,"(36.18204, -86.89468)",POINT (-86.89468000000001 36.18204),"[36.18204, -86.89468000000001]",2020-09-11,1.0,0,0,0.0,0.0
217050,37209.0,36.1385,-86.88221,"(36.1385, -86.88221)",POINT (-86.88221 36.1385),"[36.1385, -86.88221]",2020-09-11,1.0,0,0,0.0,0.0
217794,37209.0,36.1630438,-86.8495614,"(36.1630438, -86.8495614)",POINT (-86.8495614 36.1630438),"[36.1630438, -86.8495614]",2020-10-22,1.0,0,0,0.0,0.0
217958,37209.0,36.11739272955101,-86.92333994480019,"(36.117392729551014, -86.92333994480019)",POINT (-86.92333994480019 36.11739272955101),"[36.11739272955101, -86.92333994480019]",2020-09-18,1.0,0,0,0.0,0.0
218334,37209.0,36.152749911544454,-86.83325918632578,"(36.15274991154445, -86.83325918632578)",POINT (-86.83325918632578 36.15274991154445),"[36.152749911544454, -86.83325918632578]",2020-09-12,1.0,0,0,0.0,0.0
218575,37209.0,36.138107500000004,-86.8884724,"(36.1381075, -86.8884724)",POINT (-86.8884724 36.1381075),"[36.138107500000004, -86.8884724]",2020-09-13,1.0,0,0,0.0,0.0
219343,37209.0,36.12863,-86.9067,"(36.12863, -86.9067)",POINT (-86.9067 36.12863),"[36.12863, -86.9067]",2020-10-29,1.0,0,0,0.0,0.0
219668,37209.0,36.177187599999996,-86.87822969999998,"(36.1771876, -86.87822969999999)",POINT (-86.87822969999998 36.1771876),"[36.177187599999996, -86.87822969999998]",2020-10-29,1.0,0,0,0.0,0.0
219721,37209.0,36.14638299999999,-86.825807,"(36.14638299999999, -86.825807)",POINT (-86.825807 36.14638299999999),"[36.14638299999999, -86.825807]",2020-10-29,1.0,0,0,0.0,0.0
219989,37209.0,36.13933,-86.88538,"(36.13933, -86.88538)",POINT (-86.88538 36.13933),"[36.13933, -86.88538]",2020-10-05,1.0,0,0,0.0,0.0
220213,37209.0,36.15009300000001,-86.8604536,"(36.15009300000001, -86.8604536)",POINT (-86.8604536 36.15009300000001),"[36.15009300000001, -86.8604536]",2020-11-09,1.0,0,0,0.0,0.0
220314,37209.0,36.1384241,-86.87914959999998,"(36.1384241, -86.87914959999999)",POINT (-86.87914959999998 36.1384241),"[36.1384241, -86.87914959999998]",2020-11-04,1.0,0,0,0.0,0.0
221241,37209.0,36.1630438,-86.8495614,"(36.1630438, -86.8495614)",POINT (-86.8495614 36.1630438),"[36.1630438, -86.8495614]",2020-11-03,1.0,0,0,0.0,0.0
221351,37209.0,36.155145311603604,-86.8141005932541,"(36.155145311603604, -86.8141005932541)",POINT (-86.8141005932541 36.1551453116036),"[36.155145311603604, -86.8141005932541]",2020-10-30,1.0,0,0,0.0,0.0
221994,37209.0,36.128959,-86.907395,"(36.128959, -86.907395)",POINT (-86.90739499999999 36.128959),"[36.128959, -86.907395]",2020-10-13,1.0,0,0,0.0,0.0
222020,37209.0,36.13359799999999,-86.91771700000001,"(36.13359799999999, -86.917717)",POINT (-86.91771700000001 36.13359799999999),"[36.13359799999999, -86.91771700000001]",2020-10-12,1.0,0,0,0.0,0.0
222207,37209.0,36.14138891159769,-86.8594444,"(36.14138891159769, -86.8594444)",POINT (-86.8594444 36.14138891159769),"[36.14138891159769, -86.8594444]",2020-09-28,1.0,0,0,0.0,0.0
222369,37209.0,36.13280429999999,-86.89441070000001,"(36.13280429999999, -86.8944107)",POINT (-86.89441070000001 36.13280429999999),"[36.13280429999999, -86.89441070000001]",2020-09-27,1.0,0,0,0.0,0.0
222385,37209.0,36.15159876160204,-86.85419329325408,"(36.15159876160204, -86.8541932932541)",POINT (-86.85419329325408 36.15159876160204),"[36.15159876160204, -86.85419329325408]",2020-09-27,1.0,0,0,0.0,0.0
222676,37209.0,36.152954,-86.83206270000002,"(36.152954, -86.83206270000001)",POINT (-86.83206270000002 36.152954),"[36.152954, -86.83206270000002]",2020-10-18,1.0,0,0,0.0,0.0
223393,37209.0,36.135020000000004,-86.85644,"(36.13502, -86.85644)",POINT (-86.85644000000001 36.13502),"[36.135020000000004, -86.85644]",2020-09-18,1.0,0,0,0.0,0.0
223403,37209.0,36.1384966,-86.88357640000001,"(36.1384966, -86.8835764)",POINT (-86.88357640000001 36.1384966),"[36.1384966, -86.88357640000001]",2020-10-30,1.0,0,0,0.0,0.0
224161,37209.0,36.12746370000001,-86.90834029999998,"(36.1274637, -86.90834029999999)",POINT (-86.90834029999998 36.12746370000001),"[36.12746370000001, -86.90834029999998]",2020-09-19,1.0,0,0,0.0,0.0
224209,37209.0,36.1875674,-86.88092089999998,"(36.1875674, -86.88092089999999)",POINT (-86.88092089999998 36.1875674),"[36.1875674, -86.88092089999998]",2020-09-18,1.0,0,0,0.0,0.0
224352,37209.0,36.113907700000006,-86.92162990000001,"(36.1139077, -86.9216299)",POINT (-86.92162990000001 36.11390770000001),"[36.113907700000006, -86.92162990000001]",2020-10-12,1.0,0,0,0.0,0.0
224487,37209.0,36.1384013,-86.8880812,"(36.1384013, -86.8880812)",POINT (-86.8880812 36.1384013),"[36.1384013, -86.8880812]",2020-10-16,1.0,0,0,0.0,0.0
225154,37209.0,36.13252560000001,-86.8953272,"(36.13252560000001, -86.8953272)",POINT (-86.8953272 36.13252560000001),"[36.13252560000001, -86.8953272]",2020-10-13,1.0,0,0,0.0,0.0
225611,37209.0,36.168009999999995,-86.88807,"(36.16801, -86.88807)",POINT (-86.88807 36.16801),"[36.168009999999995, -86.88807]",2020-10-16,1.0,0,0,0.0,0.0
227001,37209.0,36.153064261210474,-86.83262596389316,"(36.153064261210474, -86.83262596389315)",POINT (-86.83262596389316 36.15306426121047),"[36.153064261210474, -86.83262596389316]",2020-10-28,1.0,0,0,0.0,0.0
227339,37209.0,36.1407524,-86.88045210000001,"(36.1407524, -86.88045210000001)",POINT (-86.88045210000001 36.1407524),"[36.1407524, -86.88045210000001]",2020-09-28,1.0,0,0,0.0,0.0
227462,37209.0,36.1493131,-86.8365718,"(36.1493131, -86.8365718)",POINT (-86.8365718 36.1493131),"[36.1493131, -86.8365718]",2020-10-29,1.0,0,0,0.0,0.0
227894,37209.0,36.14963,-86.8634,"(36.14963, -86.8634)",POINT (-86.8634 36.14963),"[36.14963, -86.8634]",2020-10-19,1.0,0,0,0.0,0.0
228086,37209.0,36.19097,-86.87832,"(36.19097, -86.87832)",POINT (-86.87832 36.19097),"[36.19097, -86.87832]",2020-10-29,1.0,0,0,0.0,0.0
228360,37209.0,36.151621,-86.85419,"(36.151621, -86.85419)",POINT (-86.85419 36.151621),"[36.151621, -86.85419]",2020-10-25,1.0,0,0,0.0,0.0
228877,37209.0,36.1289687,-86.9059353,"(36.1289687, -86.9059353)",POINT (-86.9059353 36.1289687),"[36.1289687, -86.9059353]",2020-10-16,1.0,0,0,0.0,0.0
229493,37209.0,36.128890000000006,-86.90612,"(36.12889, -86.90612)",POINT (-86.90612 36.12889000000001),"[36.128890000000006, -86.90612]",2020-10-30,1.0,0,0,0.0,0.0
229819,37209.0,36.139,-86.88173520000002,"(36.139, -86.88173520000001)",POINT (-86.88173520000002 36.139),"[36.139, -86.88173520000002]",2020-10-13,1.0,0,0,0.0,0.0
229849,37209.0,36.1504,-86.85880999999999,"(36.1504, -86.85881)",POINT (-86.85880999999999 36.1504),"[36.1504, -86.85880999999999]",2020-10-13,1.0,0,0,0.0,0.0
230004,37209.0,36.152879999999996,-86.8486,"(36.15288, -86.8486)",POINT (-86.8486 36.15288),"[36.152879999999996, -86.8486]",2020-10-30,1.0,0,0,0.0,0.0
230237,37209.0,36.16349,-86.85176,"(36.16349, -86.85176)",POINT (-86.85176 36.16349),"[36.16349, -86.85176]",2020-10-08,1.0,0,0,0.0,0.0
230469,37209.0,36.152954,-86.83206270000002,"(36.152954, -86.83206270000001)",POINT (-86.83206270000002 36.152954),"[36.152954, -86.83206270000002]",2020-10-29,1.0,0,0,0.0,0.0
